weather_description,temperature,atmospheric_pressure,humidity,wind_speed,cloudiness,current_luminosity,sunrise,sunset,creation_date,datetime
céu claro,30,1016,30,4,0,LIGHT,2018-08-19 05:47:11,2018-08-19 19:26:26,2018-08-19 18:43:52,2018-08-19 18
céu claro,29,1016,37,4,0,LIGHT,2018-08-19 05:47:08,2018-08-19 19:26:29,2018-08-19 17:43:52,2018-08-19 17
céu claro,29,1016,35,4,0,LIGHT,2018-08-19 05:47:05,2018-08-19 19:26:33,2018-08-19 16:43:52,2018-08-19 16
céu claro,30,1016,28,3,0,LIGHT,2018-08-19 05:47:03,2018-08-19 19:26:37,2018-08-19 15:43:52,2018-08-19 15
céu claro,31,1017,29,4,0,LIGHT,2018-08-19 05:47:00,2018-08-19 19:26:41,2018-08-19 14:43:52,2018-08-19 14
céu claro,33,1017,24,3,0,LIGHT,2018-08-19 05:46:58,2018-08-19 19:26:44,2018-08-19 13:43:52,2018-08-19 13
céu claro,32,1017,25,5,0,LIGHT,2018-08-19 05:46:55,2018-08-19 19:26:48,2018-08-19 12:43:52,2018-08-19 12
céu claro,31,1017,27,6,0,LIGHT,2018-08-19 05:46:53,2018-08-19 19:26:52,2018-08-19 11:43:52,2018-08-19 11
céu claro,29,1017,28,6,0,LIGHT,2018-08-19 05:46:50,2018-08-19 19:26:56,2018-08-19 10:43:52,2018-08-19 10
céu claro,26,1018,31,4,0,LIGHT,2018-08-19 05:46:47,2018-08-19 19:26:59,2018-08-19 09:43:52,2018-08-19 09
céu claro,24,1018,31,3,0,LIGHT,2018-08-19 05:46:45,2018-08-19 19:27:03,2018-08-19 08:43:52,2018-08-19 08
céu claro,23,1017,31,5,0,LIGHT,2018-08-19 05:46:42,2018-08-19 19:27:07,2018-08-19 07:43:52,2018-08-19 07
céu claro,21,1017,35,4,0,LIGHT,2018-08-19 05:46:40,2018-08-19 19:27:10,2018-08-19 06:43:52,2018-08-19 06
céu claro,21,1017,35,4,0,DARK,2018-08-19 05:46:37,2018-08-19 19:27:14,2018-08-19 05:43:56,2018-08-19 05
céu claro,23,1016,28,3,0,DARK,2018-08-19 05:46:35,2018-08-19 19:27:18,2018-08-19 04:43:52,2018-08-19 04
céu claro,23,1017,31,2,0,DARK,2018-08-19 05:46:32,2018-08-19 19:27:22,2018-08-19 03:43:52,2018-08-19 03
céu claro,23,1016,31,4,0,DARK,2018-08-19 05:46:30,2018-08-19 19:27:25,2018-08-19 02:43:52,2018-08-19 02
céu claro,23,1017,33,3,0,DARK,2018-08-19 05:46:27,2018-08-19 19:27:29,2018-08-19 01:43:53,2018-08-19 01
céu claro,22,1016,46,1,0,DARK,2018-08-19 05:46:24,2018-08-19 19:27:33,2018-08-19 00:43:52,2018-08-19 00
céu claro,21,1016,68,2,0,DARK,2018-08-18 05:46:22,2018-08-18 19:27:37,2018-08-18 23:43:52,2018-08-18 23
céu claro,18,1016,82,1,0,DARK,2018-08-18 05:46:19,2018-08-18 19:27:40,2018-08-18 22:43:53,2018-08-18 22
céu claro,21,1016,68,1,0,DARK,2018-08-18 05:46:17,2018-08-18 19:27:44,2018-08-18 21:43:52,2018-08-18 21
céu claro,23,1016,60,2,0,DARK,2018-08-18 05:46:14,2018-08-18 19:27:48,2018-08-18 20:43:52,2018-08-18 20
céu claro,25,1016,53,3,0,DARK,2018-08-18 05:46:12,2018-08-18 19:27:51,2018-08-18 19:43:52,2018-08-18 19
céu claro,27,1015,44,4,0,LIGHT,2018-08-18 05:46:09,2018-08-18 19:27:55,2018-08-18 18:43:52,2018-08-18 18
céu claro,27,1015,44,5,0,LIGHT,2018-08-18 05:46:07,2018-08-18 19:27:59,2018-08-18 17:43:52,2018-08-18 17
céu claro,28,1016,42,5,0,LIGHT,2018-08-18 05:46:04,2018-08-18 19:28:03,2018-08-18 16:43:52,2018-08-18 16
céu claro,29,1016,42,3,0,LIGHT,2018-08-18 05:46:01,2018-08-18 19:28:06,2018-08-18 15:43:52,2018-08-18 15
céu claro,30,1016,40,3,0,LIGHT,2018-08-18 05:45:59,2018-08-18 19:28:10,2018-08-18 14:43:52,2018-08-18 14
céu claro,31,1017,27,3,0,LIGHT,2018-08-18 05:45:56,2018-08-18 19:28:14,2018-08-18 13:43:52,2018-08-18 13
céu claro,29,1017,32,5,0,LIGHT,2018-08-18 05:45:54,2018-08-18 19:28:17,2018-08-18 12:43:52,2018-08-18 12
céu claro,28,1017,32,5,0,LIGHT,2018-08-18 05:45:51,2018-08-18 19:28:21,2018-08-18 11:43:56,2018-08-18 11
céu claro,27,1018,34,6,0,LIGHT,2018-08-18 05:45:49,2018-08-18 19:28:25,2018-08-18 10:43:52,2018-08-18 10
céu claro,25,1017,38,6,0,LIGHT,2018-08-18 05:45:46,2018-08-18 19:28:29,2018-08-18 09:43:52,2018-08-18 09
céu claro,23,1017,40,7,0,LIGHT,2018-08-18 05:45:44,2018-08-18 19:28:32,2018-08-18 08:43:52,2018-08-18 08
céu claro,22,1017,46,6,0,LIGHT,2018-08-18 05:45:41,2018-08-18 19:28:36,2018-08-18 07:43:52,2018-08-18 07
céu claro,22,1017,46,6,0,LIGHT,2018-08-18 05:45:38,2018-08-18 19:28:40,2018-08-18 06:43:52,2018-08-18 06
céu claro,23,1016,43,6,0,DARK,2018-08-18 05:45:36,2018-08-18 19:28:43,2018-08-18 05:43:52,2018-08-18 05
céu claro,23,1016,46,5,0,DARK,2018-08-18 05:45:33,2018-08-18 19:28:47,2018-08-18 04:43:52,2018-08-18 04
céu claro,24,1016,47,5,0,DARK,2018-08-18 05:45:31,2018-08-18 19:28:51,2018-08-18 03:43:56,2018-08-18 03
céu claro,23,1016,60,3,0,DARK,2018-08-18 05:45:28,2018-08-18 19:28:54,2018-08-18 02:43:52,2018-08-18 02
céu claro,23,1016,60,2,0,DARK,2018-08-18 05:45:26,2018-08-18 19:28:58,2018-08-18 01:43:52,2018-08-18 01
céu claro,23,1016,64,3,0,DARK,2018-08-18 05:45:23,2018-08-18 19:29:02,2018-08-18 00:43:52,2018-08-18 00
céu claro,21,1016,73,1,0,DARK,2018-08-17 05:45:21,2018-08-17 19:29:05,2018-08-17 23:43:52,2018-08-17 23
céu claro,23,1016,64,3,0,DARK,2018-08-17 05:45:18,2018-08-17 19:29:09,2018-08-17 22:43:52,2018-08-17 22
céu claro,21,1016,73,3,0,DARK,2018-08-17 05:45:15,2018-08-17 19:29:13,2018-08-17 21:43:52,2018-08-17 21
céu claro,22,1015,68,2,0,DARK,2018-08-17 05:45:13,2018-08-17 19:29:16,2018-08-17 20:43:52,2018-08-17 20
céu claro,24,1015,60,3,0,DARK,2018-08-17 05:45:10,2018-08-17 19:29:20,2018-08-17 19:43:53,2018-08-17 19
céu claro,26,1015,50,4,0,LIGHT,2018-08-17 05:45:08,2018-08-17 19:29:24,2018-08-17 18:43:52,2018-08-17 18
céu claro,26,1015,50,6,0,LIGHT,2018-08-17 05:45:05,2018-08-17 19:29:27,2018-08-17 17:43:52,2018-08-17 17
céu claro,28,1016,48,5,0,LIGHT,2018-08-17 05:45:03,2018-08-17 19:29:31,2018-08-17 16:43:52,2018-08-17 16
céu claro,27,1016,51,5,0,LIGHT,2018-08-17 05:45:00,2018-08-17 19:29:35,2018-08-17 15:43:52,2018-08-17 15
céu claro,27,1017,54,6,0,LIGHT,2018-08-17 05:44:58,2018-08-17 19:29:38,2018-08-17 14:43:53,2018-08-17 14
céu claro,26,1017,57,4,0,LIGHT,2018-08-17 05:44:55,2018-08-17 19:29:42,2018-08-17 13:43:52,2018-08-17 13
céu claro,26,1017,57,4,0,LIGHT,2018-08-17 05:44:52,2018-08-17 19:29:46,2018-08-17 12:43:52,2018-08-17 12
céu claro,27,1018,47,4,0,LIGHT,2018-08-17 05:44:50,2018-08-17 19:29:49,2018-08-17 11:43:52,2018-08-17 11
céu claro,26,1018,54,4,0,LIGHT,2018-08-17 05:44:47,2018-08-17 19:29:53,2018-08-17 10:43:52,2018-08-17 10
céu claro,23,1018,64,3,0,LIGHT,2018-08-17 05:44:45,2018-08-17 19:29:57,2018-08-17 09:43:52,2018-08-17 09
céu claro,20,1018,77,2,0,LIGHT,2018-08-17 05:44:42,2018-08-17 19:30:00,2018-08-17 08:43:52,2018-08-17 08
céu claro,18,1018,82,1,0,LIGHT,2018-08-17 05:44:40,2018-08-17 19:30:04,2018-08-17 07:43:52,2018-08-17 07
céu claro,16,1017,87,3,0,LIGHT,2018-08-17 05:44:37,2018-08-17 19:30:08,2018-08-17 06:43:52,2018-08-17 06
céu claro,16,1017,87,2,0,DARK,2018-08-17 05:44:34,2018-08-17 19:30:11,2018-08-17 05:43:52,2018-08-17 05
céu claro,16,1017,87,3,0,DARK,2018-08-17 05:44:32,2018-08-17 19:30:15,2018-08-17 04:43:52,2018-08-17 04
céu claro,16,1017,93,3,0,DARK,2018-08-17 05:44:29,2018-08-17 19:30:19,2018-08-17 03:43:52,2018-08-17 03
céu claro,17,1017,88,3,0,DARK,2018-08-17 05:44:27,2018-08-17 19:30:22,2018-08-17 02:43:52,2018-08-17 02
céu claro,17,1017,88,4,0,DARK,2018-08-17 05:44:24,2018-08-17 19:30:26,2018-08-17 01:43:52,2018-08-17 01
céu claro,17,1017,88,4,0,DARK,2018-08-17 05:44:22,2018-08-17 19:30:30,2018-08-17 00:43:52,2018-08-17 00
céu claro,18,1017,82,2,0,DARK,2018-08-16 05:44:19,2018-08-16 19:30:33,2018-08-16 23:43:52,2018-08-16 23
céu claro,18,1017,88,3,0,DARK,2018-08-16 05:44:17,2018-08-16 19:30:37,2018-08-16 22:43:52,2018-08-16 22
céu claro,19,1016,82,3,0,DARK,2018-08-16 05:44:14,2018-08-16 19:30:41,2018-08-16 21:43:52,2018-08-16 21
céu claro,18,1016,88,4,0,DARK,2018-08-16 05:44:11,2018-08-16 19:30:44,2018-08-16 20:43:52,2018-08-16 20
céu claro,20,1016,77,6,0,DARK,2018-08-16 05:44:09,2018-08-16 19:30:48,2018-08-16 19:43:52,2018-08-16 19
céu claro,21,1015,73,8,0,LIGHT,2018-08-16 05:44:06,2018-08-16 19:30:51,2018-08-16 18:43:52,2018-08-16 18
céu claro,22,1016,68,8,0,LIGHT,2018-08-16 05:44:04,2018-08-16 19:30:55,2018-08-16 17:43:55,2018-08-16 17
céu claro,23,1016,64,5,0,LIGHT,2018-08-16 05:44:01,2018-08-16 19:30:59,2018-08-16 16:43:52,2018-08-16 16
céu claro,24,1016,64,6,0,LIGHT,2018-08-16 05:43:59,2018-08-16 19:31:02,2018-08-16 15:43:52,2018-08-16 15
céu claro,22,1017,73,4,0,LIGHT,2018-08-16 05:43:56,2018-08-16 19:31:06,2018-08-16 14:43:52,2018-08-16 14
céu claro,21,1017,77,4,0,LIGHT,2018-08-16 05:43:54,2018-08-16 19:31:10,2018-08-16 13:43:53,2018-08-16 13
algumas nuvens,20,1017,82,3,75,LIGHT,2018-08-16 05:43:48,2018-08-16 19:31:17,2018-08-16 11:43:52,2018-08-16 11
algumas nuvens,21,1017,77,3,40,LIGHT,2018-08-16 05:43:46,2018-08-16 19:31:20,2018-08-16 10:43:52,2018-08-16 10
tempo nublado,18,1017,93,1,90,LIGHT,2018-08-16 05:43:43,2018-08-16 19:31:24,2018-08-16 09:43:52,2018-08-16 09
algumas nuvens,17,1017,100,0,75,LIGHT,2018-08-16 05:43:41,2018-08-16 19:31:28,2018-08-16 08:43:52,2018-08-16 08
tempo nublado,17,1016,100,1,90,LIGHT,2018-08-16 05:43:38,2018-08-16 19:31:31,2018-08-16 07:43:59,2018-08-16 07
tempo nublado,17,1016,100,2,90,LIGHT,2018-08-16 05:43:36,2018-08-16 19:31:35,2018-08-16 06:43:53,2018-08-16 06
névoa,17,1016,100,2,90,LOW_LIGHT,2018-08-16 05:43:33,2018-08-16 19:31:39,2018-08-16 05:43:52,2018-08-16 05
névoa,17,1015,100,3,90,DARK,2018-08-16 05:43:31,2018-08-16 19:31:42,2018-08-16 04:43:52,2018-08-16 04
névoa,17,1015,100,3,90,DARK,2018-08-16 05:43:28,2018-08-16 19:31:46,2018-08-16 03:43:52,2018-08-16 03
névoa,17,1016,100,3,90,DARK,2018-08-16 05:43:25,2018-08-16 19:31:49,2018-08-16 02:43:52,2018-08-16 02
névoa,17,1016,100,2,90,DARK,2018-08-16 05:43:23,2018-08-16 19:31:53,2018-08-16 01:43:52,2018-08-16 01
névoa,18,1016,100,3,90,DARK,2018-08-16 05:43:20,2018-08-16 19:31:57,2018-08-16 00:43:52,2018-08-16 00
névoa,17,1016,100,3,90,DARK,2018-08-15 05:43:18,2018-08-15 19:32:00,2018-08-15 23:43:52,2018-08-15 23
algumas nuvens,17,1016,100,2,75,DARK,2018-08-15 05:43:15,2018-08-15 19:32:04,2018-08-15 22:43:53,2018-08-15 22
céu claro,18,1015,93,2,0,DARK,2018-08-15 05:43:13,2018-08-15 19:32:07,2018-08-15 21:43:52,2018-08-15 21
céu claro,18,1015,93,1,0,DARK,2018-08-15 05:43:10,2018-08-15 19:32:11,2018-08-15 20:43:52,2018-08-15 20
céu claro,20,1015,82,1,0,DARK,2018-08-15 05:43:08,2018-08-15 19:32:15,2018-08-15 19:43:52,2018-08-15 19
algumas nuvens,21,1015,73,2,20,LIGHT,2018-08-15 05:43:05,2018-08-15 19:32:18,2018-08-15 18:43:52,2018-08-15 18
algumas nuvens,23,1015,69,2,20,LIGHT,2018-08-15 05:43:02,2018-08-15 19:32:22,2018-08-15 17:43:52,2018-08-15 17
algumas nuvens,24,1015,64,3,20,LIGHT,2018-08-15 05:43:00,2018-08-15 19:32:25,2018-08-15 16:43:55,2018-08-15 16
algumas nuvens,23,1016,69,4,20,LIGHT,2018-08-15 05:42:57,2018-08-15 19:32:29,2018-08-15 15:43:52,2018-08-15 15
algumas nuvens,23,1016,69,3,20,LIGHT,2018-08-15 05:42:55,2018-08-15 19:32:32,2018-08-15 14:43:53,2018-08-15 14
algumas nuvens,23,1016,69,2,20,LIGHT,2018-08-15 05:42:52,2018-08-15 19:32:36,2018-08-15 13:43:52,2018-08-15 13
algumas nuvens,20,1016,82,3,20,LIGHT,2018-08-15 05:42:50,2018-08-15 19:32:40,2018-08-15 12:43:52,2018-08-15 12
algumas nuvens,20,1016,82,3,20,LIGHT,2018-08-15 05:42:47,2018-08-15 19:32:43,2018-08-15 11:43:52,2018-08-15 11
céu claro,21,1016,77,3,0,LIGHT,2018-08-15 05:42:45,2018-08-15 19:32:47,2018-08-15 10:43:52,2018-08-15 10
céu claro,21,1016,77,2,0,LIGHT,2018-08-15 05:42:42,2018-08-15 19:32:50,2018-08-15 09:43:52,2018-08-15 09
céu claro,21,1015,83,1,0,LIGHT,2018-08-15 05:42:39,2018-08-15 19:32:54,2018-08-15 08:43:55,2018-08-15 08
céu claro,18,1015,93,1,0,LIGHT,2018-08-15 05:42:37,2018-08-15 19:32:57,2018-08-15 07:43:52,2018-08-15 07
céu claro,15,1015,100,1,0,LIGHT,2018-08-15 05:42:34,2018-08-15 19:33:01,2018-08-15 06:43:52,2018-08-15 06
céu claro,15,1015,100,1,0,LOW_LIGHT,2018-08-15 05:42:32,2018-08-15 19:33:05,2018-08-15 05:43:52,2018-08-15 05
céu claro,15,1015,93,1,0,DARK,2018-08-15 05:42:29,2018-08-15 19:33:08,2018-08-15 04:43:56,2018-08-15 04
céu claro,16,1015,93,2,0,DARK,2018-08-15 05:42:27,2018-08-15 19:33:12,2018-08-15 03:43:54,2018-08-15 03
céu claro,16,1015,93,1,0,DARK,2018-08-15 05:42:24,2018-08-15 19:33:15,2018-08-15 02:43:54,2018-08-15 02
céu claro,17,1016,93,2,0,DARK,2018-08-15 05:42:22,2018-08-15 19:33:19,2018-08-15 01:43:52,2018-08-15 01
céu claro,17,1016,93,3,0,DARK,2018-08-15 05:42:19,2018-08-15 19:33:22,2018-08-15 00:43:52,2018-08-15 00
céu claro,18,1016,88,3,0,DARK,2018-08-14 05:42:16,2018-08-14 19:33:26,2018-08-14 23:43:52,2018-08-14 23
céu claro,18,1016,88,2,0,DARK,2018-08-14 05:42:11,2018-08-14 19:33:33,2018-08-14 21:43:52,2018-08-14 21
céu claro,18,1016,88,3,0,DARK,2018-08-14 05:42:09,2018-08-14 19:33:37,2018-08-14 20:43:52,2018-08-14 20
céu claro,26,1015,54,2,0,DARK,2018-08-14 05:42:06,2018-08-14 19:33:40,2018-08-14 19:43:52,2018-08-14 19
céu claro,27,1015,47,4,0,LIGHT,2018-08-14 05:42:04,2018-08-14 19:33:44,2018-08-14 18:43:52,2018-08-14 18
céu claro,28,1016,42,4,0,LIGHT,2018-08-14 05:42:01,2018-08-14 19:33:47,2018-08-14 17:43:52,2018-08-14 17
céu claro,27,1016,47,5,0,LIGHT,2018-08-14 05:41:59,2018-08-14 19:33:51,2018-08-14 16:43:52,2018-08-14 16
céu claro,25,1016,53,6,0,LIGHT,2018-08-14 05:41:56,2018-08-14 19:33:54,2018-08-14 15:43:52,2018-08-14 15
céu claro,25,1017,53,4,0,LIGHT,2018-08-14 05:41:53,2018-08-14 19:33:58,2018-08-14 14:43:52,2018-08-14 14
céu claro,23,1017,64,3,0,LIGHT,2018-08-14 05:41:51,2018-08-14 19:34:01,2018-08-14 13:43:53,2018-08-14 13
céu claro,22,1017,68,2,0,LIGHT,2018-08-14 05:41:48,2018-08-14 19:34:05,2018-08-14 12:43:52,2018-08-14 12
céu claro,22,1018,73,2,0,LIGHT,2018-08-14 05:41:46,2018-08-14 19:34:08,2018-08-14 11:43:52,2018-08-14 11
céu claro,24,1018,69,3,0,LIGHT,2018-08-14 05:41:43,2018-08-14 19:34:12,2018-08-14 10:43:52,2018-08-14 10
céu claro,21,1018,73,2,0,LIGHT,2018-08-14 05:41:41,2018-08-14 19:34:16,2018-08-14 09:43:52,2018-08-14 09
céu claro,17,1017,93,2,0,LIGHT,2018-08-14 05:41:38,2018-08-14 19:34:19,2018-08-14 08:43:52,2018-08-14 08
céu claro,15,1018,100,1,0,LIGHT,2018-08-14 05:41:36,2018-08-14 19:34:23,2018-08-14 07:43:53,2018-08-14 07
névoa,13,1018,100,0,90,LIGHT,2018-08-14 05:41:33,2018-08-14 19:34:26,2018-08-14 06:43:52,2018-08-14 06
névoa,13,1017,100,1,75,LOW_LIGHT,2018-08-14 05:41:30,2018-08-14 19:34:30,2018-08-14 05:43:52,2018-08-14 05
algumas nuvens,13,1017,93,0,20,DARK,2018-08-14 05:41:28,2018-08-14 19:34:33,2018-08-14 04:43:53,2018-08-14 04
céu claro,14,1017,100,0,0,DARK,2018-08-14 05:41:25,2018-08-14 19:34:37,2018-08-14 03:43:53,2018-08-14 03
céu claro,13,1017,100,0,0,DARK,2018-08-14 05:41:23,2018-08-14 19:34:40,2018-08-14 02:43:52,2018-08-14 02
céu claro,13,1017,100,0,0,DARK,2018-08-14 05:41:20,2018-08-14 19:34:44,2018-08-14 01:43:52,2018-08-14 01
céu claro,13,1017,100,1,0,DARK,2018-08-14 05:41:18,2018-08-14 19:34:47,2018-08-14 00:43:52,2018-08-14 00
céu claro,15,1017,93,0,0,DARK,2018-08-13 05:41:15,2018-08-13 19:34:51,2018-08-13 23:43:52,2018-08-13 23
céu claro,15,1017,100,0,0,DARK,2018-08-13 05:41:13,2018-08-13 19:34:54,2018-08-13 22:43:52,2018-08-13 22
céu claro,16,1017,93,1,0,DARK,2018-08-13 05:41:10,2018-08-13 19:34:58,2018-08-13 21:43:53,2018-08-13 21
céu claro,16,1017,93,4,0,DARK,2018-08-13 05:41:07,2018-08-13 19:35:01,2018-08-13 20:43:53,2018-08-13 20
céu claro,18,1017,88,4,0,DARK,2018-08-13 05:41:05,2018-08-13 19:35:05,2018-08-13 19:43:56,2018-08-13 19
céu claro,19,1017,82,6,0,LIGHT,2018-08-13 05:41:02,2018-08-13 19:35:08,2018-08-13 18:43:52,2018-08-13 18
céu claro,19,1017,82,6,0,LIGHT,2018-08-13 05:41:00,2018-08-13 19:35:12,2018-08-13 17:43:52,2018-08-13 17
céu claro,19,1017,82,6,0,LIGHT,2018-08-13 05:40:57,2018-08-13 19:35:15,2018-08-13 16:43:52,2018-08-13 16
céu claro,21,1018,73,6,0,LIGHT,2018-08-13 05:40:55,2018-08-13 19:35:19,2018-08-13 15:43:52,2018-08-13 15
algumas nuvens,20,1018,77,5,20,LIGHT,2018-08-13 05:40:52,2018-08-13 19:35:22,2018-08-13 14:43:52,2018-08-13 14
algumas nuvens,20,1018,77,5,20,LIGHT,2018-08-13 05:40:50,2018-08-13 19:35:26,2018-08-13 13:43:52,2018-08-13 13
algumas nuvens,20,1019,82,5,40,LIGHT,2018-08-13 05:40:47,2018-08-13 19:35:29,2018-08-13 12:43:52,2018-08-13 12
algumas nuvens,20,1019,77,3,75,LIGHT,2018-08-13 05:40:45,2018-08-13 19:35:33,2018-08-13 11:43:52,2018-08-13 11
algumas nuvens,19,1019,82,3,75,LIGHT,2018-08-13 05:40:42,2018-08-13 19:35:36,2018-08-13 10:43:52,2018-08-13 10
algumas nuvens,19,1019,77,3,40,LIGHT,2018-08-13 05:40:39,2018-08-13 19:35:40,2018-08-13 09:43:52,2018-08-13 09
algumas nuvens,15,1017,93,2,75,LIGHT,2018-08-13 05:40:32,2018-08-13 19:35:50,2018-08-13 06:43:54,2018-08-13 06
algumas nuvens,14,1017,100,1,75,LOW_LIGHT,2018-08-13 05:40:29,2018-08-13 19:35:54,2018-08-13 05:43:54,2018-08-13 05
céu claro,15,1017,93,2,0,DARK,2018-08-13 05:40:27,2018-08-13 19:35:57,2018-08-13 04:43:52,2018-08-13 04
céu claro,15,1017,100,1,0,DARK,2018-08-13 05:40:24,2018-08-13 19:36:01,2018-08-13 03:43:52,2018-08-13 03
algumas nuvens,16,1017,93,2,20,DARK,2018-08-13 05:40:22,2018-08-13 19:36:04,2018-08-13 02:43:52,2018-08-13 02
algumas nuvens,16,1017,100,2,20,DARK,2018-08-13 05:40:19,2018-08-13 19:36:07,2018-08-13 01:43:52,2018-08-13 01
algumas nuvens,17,1017,100,3,75,DARK,2018-08-13 05:40:16,2018-08-13 19:36:11,2018-08-13 00:43:52,2018-08-13 00
névoa,17,1018,100,3,75,DARK,2018-08-12 05:40:14,2018-08-12 19:36:14,2018-08-12 23:43:52,2018-08-12 23
algumas nuvens,18,1017,93,2,75,DARK,2018-08-12 05:40:11,2018-08-12 19:36:18,2018-08-12 22:43:52,2018-08-12 22
algumas nuvens,18,1018,100,3,75,DARK,2018-08-12 05:40:09,2018-08-12 19:36:21,2018-08-12 21:43:52,2018-08-12 21
algumas nuvens,18,1017,100,2,75,DARK,2018-08-12 05:40:06,2018-08-12 19:36:25,2018-08-12 20:43:53,2018-08-12 20
névoa,18,1017,100,1,90,DARK,2018-08-12 05:40:04,2018-08-12 19:36:28,2018-08-12 19:43:56,2018-08-12 19
névoa,19,1017,93,1,90,LIGHT,2018-08-12 05:40:01,2018-08-12 19:36:32,2018-08-12 18:43:53,2018-08-12 18
algumas nuvens,19,1017,93,1,75,LIGHT,2018-08-12 05:39:59,2018-08-12 19:36:35,2018-08-12 17:43:52,2018-08-12 17
algumas nuvens,20,1018,88,2,75,LIGHT,2018-08-12 05:39:56,2018-08-12 19:36:39,2018-08-12 16:43:52,2018-08-12 16
algumas nuvens,21,1018,83,2,75,LIGHT,2018-08-12 05:39:53,2018-08-12 19:36:42,2018-08-12 15:43:52,2018-08-12 15
algumas nuvens,20,1018,88,2,75,LIGHT,2018-08-12 05:39:51,2018-08-12 19:36:45,2018-08-12 14:43:52,2018-08-12 14
algumas nuvens,18,1018,93,3,75,LIGHT,2018-08-12 05:39:48,2018-08-12 19:36:49,2018-08-12 13:43:52,2018-08-12 13
algumas nuvens,19,1019,88,4,75,LIGHT,2018-08-12 05:39:46,2018-08-12 19:36:52,2018-08-12 12:43:52,2018-08-12 12
algumas nuvens,20,1019,88,5,75,LIGHT,2018-08-12 05:39:43,2018-08-12 19:36:56,2018-08-12 11:43:52,2018-08-12 11
algumas nuvens,21,1019,77,4,40,LIGHT,2018-08-12 05:39:41,2018-08-12 19:36:59,2018-08-12 10:43:52,2018-08-12 10
algumas nuvens,19,1018,82,2,20,LIGHT,2018-08-12 05:39:38,2018-08-12 19:37:03,2018-08-12 09:43:52,2018-08-12 09
algumas nuvens,17,1018,93,1,75,LIGHT,2018-08-12 05:39:36,2018-08-12 19:37:06,2018-08-12 08:43:52,2018-08-12 08
névoa,15,1018,100,1,90,LIGHT,2018-08-12 05:39:33,2018-08-12 19:37:10,2018-08-12 07:43:52,2018-08-12 07
névoa,15,1018,100,0,90,LIGHT,2018-08-12 05:39:31,2018-08-12 19:37:13,2018-08-12 06:43:52,2018-08-12 06
névoa,15,1018,100,0,90,LOW_LIGHT,2018-08-12 05:39:28,2018-08-12 19:37:16,2018-08-12 05:43:55,2018-08-12 05
névoa,15,1017,100,1,90,DARK,2018-08-12 05:39:25,2018-08-12 19:37:20,2018-08-12 04:43:52,2018-08-12 04
tempo nublado,16,1018,93,0,90,DARK,2018-08-12 05:39:23,2018-08-12 19:37:23,2018-08-12 03:43:52,2018-08-12 03
algumas nuvens,16,1018,93,0,75,DARK,2018-08-12 05:39:20,2018-08-12 19:37:27,2018-08-12 02:43:52,2018-08-12 02
algumas nuvens,15,1018,100,1,75,DARK,2018-08-12 05:39:18,2018-08-12 19:37:30,2018-08-12 01:43:52,2018-08-12 01
algumas nuvens,16,1018,93,1,20,DARK,2018-08-12 05:39:15,2018-08-12 19:37:33,2018-08-12 00:43:52,2018-08-12 00
céu claro,16,1019,93,3,0,DARK,2018-08-11 05:39:13,2018-08-11 19:37:37,2018-08-11 23:43:52,2018-08-11 23
céu claro,16,1019,93,3,0,DARK,2018-08-11 05:39:10,2018-08-11 19:37:40,2018-08-11 22:43:52,2018-08-11 22
céu claro,17,1019,88,3,0,DARK,2018-08-11 05:39:08,2018-08-11 19:37:44,2018-08-11 21:43:52,2018-08-11 21
céu claro,17,1019,93,3,0,DARK,2018-08-11 05:39:05,2018-08-11 19:37:47,2018-08-11 20:43:54,2018-08-11 20
céu claro,18,1018,88,3,0,DARK,2018-08-11 05:39:03,2018-08-11 19:37:51,2018-08-11 19:43:52,2018-08-11 19
céu claro,20,1018,77,4,0,LIGHT,2018-08-11 05:39:00,2018-08-11 19:37:54,2018-08-11 18:43:52,2018-08-11 18
céu claro,21,1019,73,4,0,LIGHT,2018-08-11 05:38:57,2018-08-11 19:37:57,2018-08-11 17:43:52,2018-08-11 17
céu claro,21,1019,73,4,0,LIGHT,2018-08-11 05:38:55,2018-08-11 19:38:01,2018-08-11 16:43:52,2018-08-11 16
céu claro,22,1019,68,4,0,LIGHT,2018-08-11 05:38:52,2018-08-11 19:38:04,2018-08-11 15:43:52,2018-08-11 15
céu claro,23,1019,64,4,0,LIGHT,2018-08-11 05:38:50,2018-08-11 19:38:08,2018-08-11 14:43:52,2018-08-11 14
céu claro,23,1020,64,4,0,LIGHT,2018-08-11 05:38:47,2018-08-11 19:38:11,2018-08-11 13:43:52,2018-08-11 13
céu claro,25,1020,53,4,0,LIGHT,2018-08-11 05:38:45,2018-08-11 19:38:14,2018-08-11 12:43:52,2018-08-11 12
céu claro,23,1020,64,2,0,LIGHT,2018-08-11 05:38:42,2018-08-11 19:38:18,2018-08-11 11:43:52,2018-08-11 11
céu claro,23,1020,69,2,0,LIGHT,2018-08-11 05:38:40,2018-08-11 19:38:21,2018-08-11 10:43:54,2018-08-11 10
céu claro,22,1020,73,1,0,LIGHT,2018-08-11 05:38:37,2018-08-11 19:38:24,2018-08-11 09:43:53,2018-08-11 09
céu claro,20,1021,77,2,0,LIGHT,2018-08-11 05:38:36,2018-08-11 19:38:26,2018-08-11 09:24:43,2018-08-11 09
